"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1510","UI Setup: authenticate via UI","ui-setup","Wed Apr 15 03:13:52 UTC 2026","passed","Wed Apr 15 03:13:54 UTC 2026","","setup/ui-auth.setup.ts","",""
"","542","API Setup: authenticate via API","api-setup","Wed Apr 15 03:13:50 UTC 2026","passed","Wed Apr 15 03:13:51 UTC 2026","","setup/api-auth.setup.ts","",""
"","1208","SQ-XXX: should load dashboard with authenticated session","smoke","Wed Apr 15 03:14:00 UTC 2026","passed","Wed Apr 15 03:14:01 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","5","Global Setup: prepare environment","global-setup","Wed Apr 15 03:13:49 UTC 2026","passed","Wed Apr 15 03:13:49 UTC 2026","","setup/global.setup.ts","",""
"","139","SQ-XXX: should get current user with valid token","smoke","Wed Apr 15 03:14:02 UTC 2026","passed","Wed Apr 15 03:14:02 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Wed Apr 15 03:14:03 UTC 2026","passed","Wed Apr 15 03:14:03 UTC 2026","","teardown/global.teardown.ts","",""
"","120","SQ-XXX: should fail without token","smoke","Wed Apr 15 03:14:02 UTC 2026","passed","Wed Apr 15 03:14:02 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2153","SQ-90: TC1: Should create client with valid data","smoke","Wed Apr 15 03:13:56 UTC 2026","failed","Wed Apr 15 03:13:58 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","403","SQ-XXX: should access user info via API with session token","smoke","Wed Apr 15 03:14:01 UTC 2026","passed","Wed Apr 15 03:14:02 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","237","SQ-XXX: should be able to re-authenticate","smoke","Wed Apr 15 03:14:02 UTC 2026","passed","Wed Apr 15 03:14:02 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
