"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1478","SQ-XXX: should load dashboard with authenticated session","smoke","Mon May 11 03:19:39 UTC 2026","passed","Mon May 11 03:19:40 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","101","SQ-XXX: should fail without token","smoke","Mon May 11 03:19:41 UTC 2026","passed","Mon May 11 03:19:41 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3251","SQ-90: TC1: Should create client with valid data","smoke","Mon May 11 03:19:34 UTC 2026","failed","Mon May 11 03:19:37 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","3068","UI Setup: authenticate via UI","ui-setup","Mon May 11 03:19:29 UTC 2026","passed","Mon May 11 03:19:33 UTC 2026","","setup/ui-auth.setup.ts","",""
"","105","SQ-XXX: should get current user with valid token","smoke","Mon May 11 03:19:41 UTC 2026","passed","Mon May 11 03:19:41 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Mon May 11 03:19:42 UTC 2026","passed","Mon May 11 03:19:42 UTC 2026","","teardown/global.teardown.ts","",""
"","5","Global Setup: prepare environment","global-setup","Mon May 11 03:19:26 UTC 2026","passed","Mon May 11 03:19:26 UTC 2026","","setup/global.setup.ts","",""
"","400","SQ-XXX: should access user info via API with session token","smoke","Mon May 11 03:19:40 UTC 2026","passed","Mon May 11 03:19:41 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","256","SQ-XXX: should be able to re-authenticate","smoke","Mon May 11 03:19:41 UTC 2026","passed","Mon May 11 03:19:41 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","576","API Setup: authenticate via API","api-setup","Mon May 11 03:19:28 UTC 2026","passed","Mon May 11 03:19:28 UTC 2026","","setup/api-auth.setup.ts","",""
