"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3305","SQ-90: TC1: Should create client with valid data","e2e","Sat Apr 18 00:10:36 UTC 2026","failed","Sat Apr 18 00:10:40 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","287","SQ-XXX: should be able to re-authenticate","integration","Sat Apr 18 00:09:50 UTC 2026","passed","Sat Apr 18 00:09:50 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","Sat Apr 18 00:10:31 UTC 2026","passed","Sat Apr 18 00:10:31 UTC 2026","","setup/global.setup.ts","",""
"","67","SQ-XXX: should fail without token","integration","Sat Apr 18 00:09:50 UTC 2026","passed","Sat Apr 18 00:09:50 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","248","SQ-XXX: should get current user with valid token","integration","Sat Apr 18 00:09:49 UTC 2026","passed","Sat Apr 18 00:09:50 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2831","UI Setup: authenticate via UI","ui-setup","Sat Apr 18 00:10:32 UTC 2026","passed","Sat Apr 18 00:10:35 UTC 2026","","setup/ui-auth.setup.ts","",""
"","703","API Setup: authenticate via API","api-setup","Sat Apr 18 00:09:47 UTC 2026","passed","Sat Apr 18 00:09:48 UTC 2026","","setup/api-auth.setup.ts","",""
"","390","SQ-XXX: should access user info via API with session token","e2e","Sat Apr 18 00:10:42 UTC 2026","passed","Sat Apr 18 00:10:43 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","1063","SQ-XXX: should load dashboard with authenticated session","e2e","Sat Apr 18 00:10:41 UTC 2026","passed","Sat Apr 18 00:10:42 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Sat Apr 18 00:10:44 UTC 2026","passed","Sat Apr 18 00:10:44 UTC 2026","","teardown/global.teardown.ts","",""
