"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3838","SQ-90: TC1: Should create client with valid data","smoke","Mon May 25 03:20:53 UTC 2026","failed","Mon May 25 03:20:56 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","584","API Setup: authenticate via API","api-setup","Mon May 25 03:20:45 UTC 2026","passed","Mon May 25 03:20:46 UTC 2026","","setup/api-auth.setup.ts","",""
"","4","Global Setup: prepare environment","global-setup","Mon May 25 03:20:44 UTC 2026","passed","Mon May 25 03:20:44 UTC 2026","","setup/global.setup.ts","",""
"","1609","SQ-XXX: should load dashboard with authenticated session","smoke","Mon May 25 03:20:58 UTC 2026","passed","Mon May 25 03:21:00 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","4399","UI Setup: authenticate via UI","ui-setup","Mon May 25 03:20:47 UTC 2026","passed","Mon May 25 03:20:51 UTC 2026","","setup/ui-auth.setup.ts","",""
"","104","SQ-XXX: should get current user with valid token","smoke","Mon May 25 03:21:00 UTC 2026","passed","Mon May 25 03:21:00 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","98","SQ-XXX: should fail without token","smoke","Mon May 25 03:21:00 UTC 2026","passed","Mon May 25 03:21:00 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","292","SQ-XXX: should be able to re-authenticate","smoke","Mon May 25 03:21:00 UTC 2026","passed","Mon May 25 03:21:01 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","421","SQ-XXX: should access user info via API with session token","smoke","Mon May 25 03:21:00 UTC 2026","passed","Mon May 25 03:21:00 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","3","Global Teardown: generate reports and sync TMS","global-teardown","Mon May 25 03:21:02 UTC 2026","passed","Mon May 25 03:21:02 UTC 2026","","teardown/global.teardown.ts","",""
