"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","49","SQ-XXX: should get current user with valid token","smoke","2026-06-21","passed","2026-06-21","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","332","SQ-XXX: should access user info via API with session token","smoke","2026-06-21","passed","2026-06-21","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","38","SQ-XXX: should fail without token","smoke","2026-06-21","passed","2026-06-21","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","423","API Setup: authenticate via API","api-setup","2026-06-21","passed","2026-06-21","","setup/api-auth.setup.ts","",""
"","2801","SQ-90: TC1: Should create client with valid data","smoke","2026-06-21","failed","2026-06-21","Create Client","e2e/clients/createClient.test.ts","",""
"","168","SQ-XXX: should be able to re-authenticate","smoke","2026-06-21","passed","2026-06-21","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1550","SQ-XXX: should load dashboard with authenticated session","smoke","2026-06-21","passed","2026-06-21","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","2620","UI Setup: authenticate via UI","ui-setup","2026-06-21","passed","2026-06-21","","setup/ui-auth.setup.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","2026-06-21","passed","2026-06-21","","teardown/global.teardown.ts","",""
"","4","Global Setup: prepare environment","global-setup","2026-06-21","passed","2026-06-21","","setup/global.setup.ts","",""
