"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","387","SQ-XXX: should access user info via API with session token","smoke","2026-06-22","passed","2026-06-22","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","243","SQ-XXX: should be able to re-authenticate","smoke","2026-06-22","passed","2026-06-22","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","82","SQ-XXX: should get current user with valid token","smoke","2026-06-22","passed","2026-06-22","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","80","SQ-XXX: should fail without token","smoke","2026-06-22","passed","2026-06-22","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","544","API Setup: authenticate via API","api-setup","2026-06-22","passed","2026-06-22","","setup/api-auth.setup.ts","",""
"","3409","UI Setup: authenticate via UI","ui-setup","2026-06-22","passed","2026-06-22","","setup/ui-auth.setup.ts","",""
"","1314","SQ-XXX: should load dashboard with authenticated session","smoke","2026-06-22","passed","2026-06-22","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","2","Global Teardown: generate reports and sync TMS","global-teardown","2026-06-22","passed","2026-06-22","","teardown/global.teardown.ts","",""
"","2851","SQ-90: TC1: Should create client with valid data","smoke","2026-06-22","failed","2026-06-22","Create Client","e2e/clients/createClient.test.ts","",""
"","2","Global Setup: prepare environment","global-setup","2026-06-22","passed","2026-06-22","","setup/global.setup.ts","",""
