"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","363","SQ-XXX: should access user info via API with session token","smoke","Thu Apr 02 03:13:06 UTC 2026","passed","Thu Apr 02 03:13:06 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","69","SQ-XXX: should get current user with valid token","smoke","Thu Apr 02 03:13:06 UTC 2026","passed","Thu Apr 02 03:13:06 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","719","API Setup: authenticate via API","api-setup","Thu Apr 02 03:12:52 UTC 2026","passed","Thu Apr 02 03:12:53 UTC 2026","","setup/api-auth.setup.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Thu Apr 02 03:13:07 UTC 2026","passed","Thu Apr 02 03:13:07 UTC 2026","","teardown/global.teardown.ts","",""
"","3273","UI Setup: authenticate via UI","ui-setup","Thu Apr 02 03:12:54 UTC 2026","passed","Thu Apr 02 03:12:57 UTC 2026","","setup/ui-auth.setup.ts","",""
"","1684","SQ-XXX: should load dashboard with authenticated session","smoke","Thu Apr 02 03:13:04 UTC 2026","passed","Thu Apr 02 03:13:06 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","237","SQ-XXX: should be able to re-authenticate","smoke","Thu Apr 02 03:13:06 UTC 2026","passed","Thu Apr 02 03:13:06 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","66","SQ-XXX: should fail without token","smoke","Thu Apr 02 03:13:06 UTC 2026","passed","Thu Apr 02 03:13:06 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","Thu Apr 02 03:12:51 UTC 2026","passed","Thu Apr 02 03:12:51 UTC 2026","","setup/global.setup.ts","",""
"","3792","SQ-90: TC1: Should create client with valid data","smoke","Thu Apr 02 03:12:59 UTC 2026","failed","Thu Apr 02 03:13:02 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
