"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","534","API Setup: authenticate via API","api-setup","Sat Apr 18 03:12:29 UTC 2026","passed","Sat Apr 18 03:12:29 UTC 2026","","setup/api-auth.setup.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Sat Apr 18 03:12:42 UTC 2026","passed","Sat Apr 18 03:12:42 UTC 2026","","teardown/global.teardown.ts","",""
"","215","SQ-XXX: should be able to re-authenticate","smoke","Sat Apr 18 03:12:40 UTC 2026","passed","Sat Apr 18 03:12:41 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","5","Global Setup: prepare environment","global-setup","Sat Apr 18 03:12:28 UTC 2026","passed","Sat Apr 18 03:12:28 UTC 2026","","setup/global.setup.ts","",""
"","1210","SQ-XXX: should load dashboard with authenticated session","smoke","Sat Apr 18 03:12:39 UTC 2026","passed","Sat Apr 18 03:12:40 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","334","SQ-XXX: should access user info via API with session token","smoke","Sat Apr 18 03:12:40 UTC 2026","passed","Sat Apr 18 03:12:40 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","53","SQ-XXX: should get current user with valid token","smoke","Sat Apr 18 03:12:40 UTC 2026","passed","Sat Apr 18 03:12:40 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2428","UI Setup: authenticate via UI","ui-setup","Sat Apr 18 03:12:31 UTC 2026","passed","Sat Apr 18 03:12:33 UTC 2026","","setup/ui-auth.setup.ts","",""
"","2891","SQ-90: TC1: Should create client with valid data","smoke","Sat Apr 18 03:12:34 UTC 2026","failed","Sat Apr 18 03:12:37 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","48","SQ-XXX: should fail without token","smoke","Sat Apr 18 03:12:40 UTC 2026","passed","Sat Apr 18 03:12:40 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
