"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","611","API Setup: authenticate via API","api-setup","Thu Apr 30 00:16:12 UTC 2026","passed","Thu Apr 30 00:16:13 UTC 2026","","setup/api-auth.setup.ts","",""
"","234","SQ-XXX: should get current user with valid token","integration","Thu Apr 30 00:16:14 UTC 2026","passed","Thu Apr 30 00:16:14 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","364","SQ-XXX: should access user info via API with session token","e2e","Thu Apr 30 00:17:30 UTC 2026","passed","Thu Apr 30 00:17:30 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","1513","SQ-XXX: should load dashboard with authenticated session","e2e","Thu Apr 30 00:17:28 UTC 2026","passed","Thu Apr 30 00:17:29 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","328","SQ-XXX: should be able to re-authenticate","integration","Thu Apr 30 00:16:15 UTC 2026","passed","Thu Apr 30 00:16:15 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","5","Global Setup: prepare environment","global-setup","Thu Apr 30 00:17:16 UTC 2026","passed","Thu Apr 30 00:17:16 UTC 2026","","setup/global.setup.ts","",""
"","234","SQ-XXX: should fail without token","integration","Thu Apr 30 00:16:15 UTC 2026","passed","Thu Apr 30 00:16:15 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3463","SQ-90: TC1: Should create client with valid data","e2e","Thu Apr 30 00:17:23 UTC 2026","failed","Thu Apr 30 00:17:26 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","5","Global Teardown: generate reports and sync TMS","global-teardown","Thu Apr 30 00:17:31 UTC 2026","passed","Thu Apr 30 00:17:31 UTC 2026","","teardown/global.teardown.ts","",""
"","3227","UI Setup: authenticate via UI","ui-setup","Thu Apr 30 00:17:17 UTC 2026","passed","Thu Apr 30 00:17:20 UTC 2026","","setup/ui-auth.setup.ts","",""
