"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","384","SQ-XXX: should access user info via API with session token","smoke","Sat Apr 04 03:09:38 UTC 2026","passed","Sat Apr 04 03:09:38 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","69","SQ-XXX: should get current user with valid token","smoke","Sat Apr 04 03:09:38 UTC 2026","passed","Sat Apr 04 03:09:38 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1095","SQ-XXX: should load dashboard with authenticated session","smoke","Sat Apr 04 03:09:36 UTC 2026","passed","Sat Apr 04 03:09:37 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Sat Apr 04 03:09:39 UTC 2026","passed","Sat Apr 04 03:09:39 UTC 2026","","teardown/global.teardown.ts","",""
"","5","Global Setup: prepare environment","global-setup","Sat Apr 04 03:09:25 UTC 2026","passed","Sat Apr 04 03:09:25 UTC 2026","","setup/global.setup.ts","",""
"","2478","UI Setup: authenticate via UI","ui-setup","Sat Apr 04 03:09:28 UTC 2026","passed","Sat Apr 04 03:09:31 UTC 2026","","setup/ui-auth.setup.ts","",""
"","602","API Setup: authenticate via API","api-setup","Sat Apr 04 03:09:26 UTC 2026","passed","Sat Apr 04 03:09:27 UTC 2026","","setup/api-auth.setup.ts","",""
"","58","SQ-XXX: should fail without token","smoke","Sat Apr 04 03:09:38 UTC 2026","passed","Sat Apr 04 03:09:38 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2378","SQ-90: TC1: Should create client with valid data","smoke","Sat Apr 04 03:09:32 UTC 2026","failed","Sat Apr 04 03:09:35 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","270","SQ-XXX: should be able to re-authenticate","smoke","Sat Apr 04 03:09:38 UTC 2026","passed","Sat Apr 04 03:09:38 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
