"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","354","SQ-XXX: should get current user with valid token","integration","2026-05-30","passed","2026-05-30","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","2026-05-30","passed","2026-05-30","","setup/global.setup.ts","",""
"","7","Global Teardown: generate reports and sync TMS","global-teardown","2026-05-30","passed","2026-05-30","","teardown/global.teardown.ts","",""
"","3545","UI Setup: authenticate via UI","ui-setup","2026-05-30","passed","2026-05-30","","setup/ui-auth.setup.ts","",""
"","310","SQ-XXX: should be able to re-authenticate","integration","2026-05-30","passed","2026-05-30","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2819","SQ-90: TC1: Should create client with valid data","e2e","2026-05-30","failed","2026-05-30","Create Client","e2e/clients/createClient.test.ts","",""
"","295","SQ-XXX: should access user info via API with session token","e2e","2026-05-30","passed","2026-05-30","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","1273","SQ-XXX: should load dashboard with authenticated session","e2e","2026-05-30","passed","2026-05-30","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","122","SQ-XXX: should fail without token","integration","2026-05-30","passed","2026-05-30","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","977","API Setup: authenticate via API","api-setup","2026-05-30","passed","2026-05-30","","setup/api-auth.setup.ts","",""
