"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60","SQ-XXX: should fail without token","smoke","Mon Apr 13 03:15:43 UTC 2026","passed","Mon Apr 13 03:15:43 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1697","UI Setup: authenticate via UI","ui-setup","Mon Apr 13 03:15:33 UTC 2026","passed","Mon Apr 13 03:15:34 UTC 2026","","setup/ui-auth.setup.ts","",""
"","1953","SQ-XXX: should load dashboard with authenticated session","smoke","Mon Apr 13 03:15:40 UTC 2026","passed","Mon Apr 13 03:15:42 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","2678","SQ-90: TC1: Should create client with valid data","smoke","Mon Apr 13 03:15:36 UTC 2026","failed","Mon Apr 13 03:15:39 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","Mon Apr 13 03:15:30 UTC 2026","passed","Mon Apr 13 03:15:30 UTC 2026","","setup/global.setup.ts","",""
"","540","API Setup: authenticate via API","api-setup","Mon Apr 13 03:15:31 UTC 2026","passed","Mon Apr 13 03:15:31 UTC 2026","","setup/api-auth.setup.ts","",""
"","67","SQ-XXX: should get current user with valid token","smoke","Mon Apr 13 03:15:43 UTC 2026","passed","Mon Apr 13 03:15:43 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","343","SQ-XXX: should access user info via API with session token","smoke","Mon Apr 13 03:15:42 UTC 2026","passed","Mon Apr 13 03:15:43 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","222","SQ-XXX: should be able to re-authenticate","smoke","Mon Apr 13 03:15:43 UTC 2026","passed","Mon Apr 13 03:15:43 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","26","Global Teardown: generate reports and sync TMS","global-teardown","Mon Apr 13 03:15:44 UTC 2026","passed","Mon Apr 13 03:15:44 UTC 2026","","teardown/global.teardown.ts","",""
