"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2542","SQ-90: TC1: Should create client with valid data","smoke","Sun Apr 26 03:15:18 UTC 2026","failed","Sun Apr 26 03:15:21 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","89","SQ-XXX: should fail without token","smoke","Sun Apr 26 03:15:24 UTC 2026","passed","Sun Apr 26 03:15:24 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","348","SQ-XXX: should access user info via API with session token","smoke","Sun Apr 26 03:15:23 UTC 2026","passed","Sun Apr 26 03:15:24 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","585","API Setup: authenticate via API","api-setup","Sun Apr 26 03:15:11 UTC 2026","passed","Sun Apr 26 03:15:12 UTC 2026","","setup/api-auth.setup.ts","",""
"","5","Global Setup: prepare environment","global-setup","Sun Apr 26 03:15:10 UTC 2026","passed","Sun Apr 26 03:15:10 UTC 2026","","setup/global.setup.ts","",""
"","243","SQ-XXX: should be able to re-authenticate","smoke","Sun Apr 26 03:15:24 UTC 2026","passed","Sun Apr 26 03:15:24 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2761","UI Setup: authenticate via UI","ui-setup","Sun Apr 26 03:15:13 UTC 2026","passed","Sun Apr 26 03:15:16 UTC 2026","","setup/ui-auth.setup.ts","",""
"","1164","SQ-XXX: should load dashboard with authenticated session","smoke","Sun Apr 26 03:15:22 UTC 2026","passed","Sun Apr 26 03:15:23 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","55","SQ-XXX: should get current user with valid token","smoke","Sun Apr 26 03:15:24 UTC 2026","passed","Sun Apr 26 03:15:24 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","5","Global Teardown: generate reports and sync TMS","global-teardown","Sun Apr 26 03:15:25 UTC 2026","passed","Sun Apr 26 03:15:25 UTC 2026","","teardown/global.teardown.ts","",""
