"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1466","SQ-XXX: should load dashboard with authenticated session","smoke","Fri Apr 24 03:15:09 UTC 2026","passed","Fri Apr 24 03:15:10 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","597","API Setup: authenticate via API","api-setup","Fri Apr 24 03:14:58 UTC 2026","passed","Fri Apr 24 03:14:59 UTC 2026","","setup/api-auth.setup.ts","",""
"","98","SQ-XXX: should get current user with valid token","smoke","Fri Apr 24 03:15:11 UTC 2026","passed","Fri Apr 24 03:15:11 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2827","UI Setup: authenticate via UI","ui-setup","Fri Apr 24 03:15:00 UTC 2026","passed","Fri Apr 24 03:15:03 UTC 2026","","setup/ui-auth.setup.ts","",""
"","3282","SQ-90: TC1: Should create client with valid data","smoke","Fri Apr 24 03:15:04 UTC 2026","failed","Fri Apr 24 03:15:07 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","83","SQ-XXX: should fail without token","smoke","Fri Apr 24 03:15:11 UTC 2026","passed","Fri Apr 24 03:15:11 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Fri Apr 24 03:15:13 UTC 2026","passed","Fri Apr 24 03:15:13 UTC 2026","","teardown/global.teardown.ts","",""
"","266","SQ-XXX: should be able to re-authenticate","smoke","Fri Apr 24 03:15:11 UTC 2026","passed","Fri Apr 24 03:15:11 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","5","Global Setup: prepare environment","global-setup","Fri Apr 24 03:14:57 UTC 2026","passed","Fri Apr 24 03:14:57 UTC 2026","","setup/global.setup.ts","",""
"","484","SQ-XXX: should access user info via API with session token","smoke","Fri Apr 24 03:15:10 UTC 2026","passed","Fri Apr 24 03:15:11 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
