"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1633","SQ-XXX: should load dashboard with authenticated session","e2e","Thu May 28 00:20:12 UTC 2026","passed","Thu May 28 00:20:14 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","309","SQ-XXX: should access user info via API with session token","e2e","Thu May 28 00:20:14 UTC 2026","passed","Thu May 28 00:20:14 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","2992","SQ-90: TC1: Should create client with valid data","e2e","Thu May 28 00:20:08 UTC 2026","failed","Thu May 28 00:20:11 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","3619","UI Setup: authenticate via UI","ui-setup","Thu May 28 00:20:02 UTC 2026","passed","Thu May 28 00:20:06 UTC 2026","","setup/ui-auth.setup.ts","",""
"","4","Global Setup: prepare environment","global-setup","Thu May 28 00:20:01 UTC 2026","passed","Thu May 28 00:20:01 UTC 2026","","setup/global.setup.ts","",""
"","90","SQ-XXX: should fail without token","integration","Thu May 28 00:19:26 UTC 2026","passed","Thu May 28 00:19:26 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","208","SQ-XXX: should be able to re-authenticate","integration","Thu May 28 00:19:26 UTC 2026","passed","Thu May 28 00:19:26 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","201","SQ-XXX: should get current user with valid token","integration","Thu May 28 00:19:26 UTC 2026","passed","Thu May 28 00:19:26 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3","Global Teardown: generate reports and sync TMS","global-teardown","Thu May 28 00:20:15 UTC 2026","passed","Thu May 28 00:20:15 UTC 2026","","teardown/global.teardown.ts","",""
"","693","API Setup: authenticate via API","api-setup","Thu May 28 00:19:24 UTC 2026","passed","Thu May 28 00:19:25 UTC 2026","","setup/api-auth.setup.ts","",""
