"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Thu Apr 09 00:07:59 UTC 2026","passed","Thu Apr 09 00:07:59 UTC 2026","","teardown/global.teardown.ts","",""
"","464","SQ-XXX: should be able to re-authenticate","integration","Thu Apr 09 00:06:57 UTC 2026","passed","Thu Apr 09 00:06:57 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1511","SQ-XXX: should load dashboard with authenticated session","e2e","Thu Apr 09 00:07:56 UTC 2026","passed","Thu Apr 09 00:07:58 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","137","SQ-XXX: should fail without token","integration","Thu Apr 09 00:06:57 UTC 2026","passed","Thu Apr 09 00:06:57 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","889","API Setup: authenticate via API","api-setup","Thu Apr 09 00:06:54 UTC 2026","passed","Thu Apr 09 00:06:55 UTC 2026","","setup/api-auth.setup.ts","",""
"","222","SQ-XXX: should get current user with valid token","integration","Thu Apr 09 00:06:56 UTC 2026","passed","Thu Apr 09 00:06:57 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3979","SQ-90: TC1: Should create client with valid data","e2e","Thu Apr 09 00:07:51 UTC 2026","failed","Thu Apr 09 00:07:55 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","3613","UI Setup: authenticate via UI","ui-setup","Thu Apr 09 00:07:45 UTC 2026","passed","Thu Apr 09 00:07:48 UTC 2026","","setup/ui-auth.setup.ts","",""
"","5","Global Setup: prepare environment","global-setup","Thu Apr 09 00:07:43 UTC 2026","passed","Thu Apr 09 00:07:43 UTC 2026","","setup/global.setup.ts","",""
"","307","SQ-XXX: should access user info via API with session token","e2e","Thu Apr 09 00:07:58 UTC 2026","passed","Thu Apr 09 00:07:58 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
