"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1695","UI Setup: authenticate via UI","ui-setup","Sun Apr 12 00:08:38 UTC 2026","passed","Sun Apr 12 00:08:40 UTC 2026","","setup/ui-auth.setup.ts","",""
"","1260","SQ-XXX: should load dashboard with authenticated session","e2e","Sun Apr 12 00:08:45 UTC 2026","passed","Sun Apr 12 00:08:47 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","219","SQ-XXX: should be able to re-authenticate","integration","Sun Apr 12 00:07:57 UTC 2026","passed","Sun Apr 12 00:07:57 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2518","SQ-90: TC1: Should create client with valid data","e2e","Sun Apr 12 00:08:41 UTC 2026","failed","Sun Apr 12 00:08:44 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","329","API Setup: authenticate via API","api-setup","Sun Apr 12 00:07:55 UTC 2026","passed","Sun Apr 12 00:07:55 UTC 2026","","setup/api-auth.setup.ts","",""
"","66","SQ-XXX: should fail without token","integration","Sun Apr 12 00:07:57 UTC 2026","passed","Sun Apr 12 00:07:57 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Sun Apr 12 00:08:48 UTC 2026","passed","Sun Apr 12 00:08:48 UTC 2026","","teardown/global.teardown.ts","",""
"","4","Global Setup: prepare environment","global-setup","Sun Apr 12 00:08:37 UTC 2026","passed","Sun Apr 12 00:08:37 UTC 2026","","setup/global.setup.ts","",""
"","188","SQ-XXX: should get current user with valid token","integration","Sun Apr 12 00:07:56 UTC 2026","passed","Sun Apr 12 00:07:57 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","342","SQ-XXX: should access user info via API with session token","e2e","Sun Apr 12 00:08:47 UTC 2026","passed","Sun Apr 12 00:08:47 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
