"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","533","API Setup: authenticate via API","api-setup","Sun May 17 21:41:27 UTC 2026","passed","Sun May 17 21:41:28 UTC 2026","","setup/api-auth.setup.ts","",""
"","10","Global Setup: prepare environment","global-setup","Sun May 17 21:41:26 UTC 2026","passed","Sun May 17 21:41:26 UTC 2026","","setup/global.setup.ts","",""
"","2128","SQ-204: should update audit fields after revert","integration","Sun May 17 21:41:50 UTC 2026","passed","Sun May 17 21:41:52 UTC 2026","SQ-196 Candidate payment flows","integration/invoices/paymentFlowsCandidates.test.ts","",""
"","2376","SQ-211: should mark sent invoice as paid and persist payment metadata","integration","Sun May 17 21:41:30 UTC 2026","passed","Sun May 17 21:41:32 UTC 2026","SQ-211: Mark sent invoice as paid","integration/invoices/markAsPaid.test.ts","",""
"","1776","SQ-202: should reject empty and future payment dates","integration","Sun May 17 21:41:44 UTC 2026","failed","Sun May 17 21:41:46 UTC 2026","SQ-196 Candidate payment flows","integration/invoices/paymentFlowsCandidates.test.ts","",""
"","2311","SQ-203: should revert payment consistently after confirmation","integration","Sun May 17 21:41:47 UTC 2026","passed","Sun May 17 21:41:50 UTC 2026","SQ-196 Candidate payment flows","integration/invoices/paymentFlowsCandidates.test.ts","",""
"","2842","SQ-213: should update dashboard and audit after payment registration","integration","Sun May 17 21:41:54 UTC 2026","passed","Sun May 17 21:41:57 UTC 2026","SQ-196 Candidate payment flows","integration/invoices/paymentFlowsCandidates.test.ts","",""
"","1691","SQ-197: should persist selected payment method","integration","Sun May 17 21:41:32 UTC 2026","passed","Sun May 17 21:41:34 UTC 2026","SQ-196 Candidate payment flows","integration/invoices/paymentFlowsCandidates.test.ts","",""
"","835","SQ-212: should block mark-as-paid for draft and cancelled invoices","integration","Sun May 17 21:41:52 UTC 2026","failed","Sun May 17 21:41:53 UTC 2026","SQ-196 Candidate payment flows","integration/invoices/paymentFlowsCandidates.test.ts","",""
"","296","SQ-XXX: should be able to re-authenticate","integration","Sun May 17 21:41:29 UTC 2026","passed","Sun May 17 21:41:30 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1759","SQ-199: should persist multiline and special character notes","integration","Sun May 17 21:41:37 UTC 2026","passed","Sun May 17 21:41:38 UTC 2026","SQ-196 Candidate payment flows","integration/invoices/paymentFlowsCandidates.test.ts","",""
"","2929","SQ-200: should accept 500 chars and reject 501 chars in notes","integration","Sun May 17 21:41:38 UTC 2026","failed","Sun May 17 21:41:41 UTC 2026","SQ-196 Candidate payment flows","integration/invoices/paymentFlowsCandidates.test.ts","",""
"","337","SQ-XXX: should get current user with valid token","integration","Sun May 17 21:41:29 UTC 2026","passed","Sun May 17 21:41:29 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","91","SQ-XXX: should fail without token","integration","Sun May 17 21:41:29 UTC 2026","passed","Sun May 17 21:41:29 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1627","SQ-198: should reject unavailable payment method option","integration","Sun May 17 21:41:34 UTC 2026","failed","Sun May 17 21:41:35 UTC 2026","SQ-196 Candidate payment flows","integration/invoices/paymentFlowsCandidates.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Sun May 17 21:41:58 UTC 2026","passed","Sun May 17 21:41:58 UTC 2026","","teardown/global.teardown.ts","",""
"","1708","SQ-201: should persist current date as payment date","integration","Sun May 17 21:41:43 UTC 2026","passed","Sun May 17 21:41:44 UTC 2026","SQ-196 Candidate payment flows","integration/invoices/paymentFlowsCandidates.test.ts","",""
