"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3364","SQ-90: TC1: Should create client with valid data","e2e","Sun Apr 26 00:11:35 UTC 2026","failed","Sun Apr 26 00:11:38 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Sun Apr 26 00:11:43 UTC 2026","passed","Sun Apr 26 00:11:43 UTC 2026","","teardown/global.teardown.ts","",""
"","224","SQ-XXX: should get current user with valid token","integration","Sun Apr 26 00:10:47 UTC 2026","passed","Sun Apr 26 00:10:47 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1365","SQ-XXX: should load dashboard with authenticated session","e2e","Sun Apr 26 00:11:40 UTC 2026","passed","Sun Apr 26 00:11:41 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","388","SQ-XXX: should access user info via API with session token","e2e","Sun Apr 26 00:11:41 UTC 2026","passed","Sun Apr 26 00:11:42 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","3651","UI Setup: authenticate via UI","ui-setup","Sun Apr 26 00:11:30 UTC 2026","passed","Sun Apr 26 00:11:34 UTC 2026","","setup/ui-auth.setup.ts","",""
"","210","SQ-XXX: should be able to re-authenticate","integration","Sun Apr 26 00:10:47 UTC 2026","passed","Sun Apr 26 00:10:47 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","5","Global Setup: prepare environment","global-setup","Sun Apr 26 00:11:29 UTC 2026","passed","Sun Apr 26 00:11:29 UTC 2026","","setup/global.setup.ts","",""
"","593","API Setup: authenticate via API","api-setup","Sun Apr 26 00:10:45 UTC 2026","passed","Sun Apr 26 00:10:45 UTC 2026","","setup/api-auth.setup.ts","",""
"","98","SQ-XXX: should fail without token","integration","Sun Apr 26 00:10:47 UTC 2026","passed","Sun Apr 26 00:10:47 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
