"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","Global Setup: prepare environment","global-setup","Sun May 24 00:19:06 UTC 2026","passed","Sun May 24 00:19:06 UTC 2026","","setup/global.setup.ts","",""
"","85","SQ-XXX: should fail without token","integration","Sun May 24 00:18:30 UTC 2026","passed","Sun May 24 00:18:30 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1326","SQ-XXX: should load dashboard with authenticated session","e2e","Sun May 24 00:19:19 UTC 2026","passed","Sun May 24 00:19:20 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","229","SQ-XXX: should be able to re-authenticate","integration","Sun May 24 00:18:30 UTC 2026","passed","Sun May 24 00:18:30 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3628","SQ-90: TC1: Should create client with valid data","e2e","Sun May 24 00:19:14 UTC 2026","failed","Sun May 24 00:19:17 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","3","Global Teardown: generate reports and sync TMS","global-teardown","Sun May 24 00:19:22 UTC 2026","passed","Sun May 24 00:19:22 UTC 2026","","teardown/global.teardown.ts","",""
"","172","SQ-XXX: should get current user with valid token","integration","Sun May 24 00:18:29 UTC 2026","passed","Sun May 24 00:18:30 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","498","API Setup: authenticate via API","api-setup","Sun May 24 00:18:28 UTC 2026","passed","Sun May 24 00:18:28 UTC 2026","","setup/api-auth.setup.ts","",""
"","353","SQ-XXX: should access user info via API with session token","e2e","Sun May 24 00:19:20 UTC 2026","passed","Sun May 24 00:19:21 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","4625","UI Setup: authenticate via UI","ui-setup","Sun May 24 00:19:08 UTC 2026","passed","Sun May 24 00:19:12 UTC 2026","","setup/ui-auth.setup.ts","",""
