"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","Global Setup: prepare environment","global-setup","Fri May 22 00:20:59 UTC 2026","passed","Fri May 22 00:20:59 UTC 2026","","setup/global.setup.ts","",""
"","2931","UI Setup: authenticate via UI","ui-setup","Fri May 22 00:21:00 UTC 2026","passed","Fri May 22 00:21:03 UTC 2026","","setup/ui-auth.setup.ts","",""
"","284","SQ-XXX: should be able to re-authenticate","integration","Fri May 22 00:20:22 UTC 2026","passed","Fri May 22 00:20:22 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","423","SQ-XXX: should get current user with valid token","integration","Fri May 22 00:20:21 UTC 2026","passed","Fri May 22 00:20:22 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1810","SQ-XXX: should load dashboard with authenticated session","e2e","Fri May 22 00:21:08 UTC 2026","passed","Fri May 22 00:21:10 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","644","API Setup: authenticate via API","api-setup","Fri May 22 00:20:20 UTC 2026","passed","Fri May 22 00:20:20 UTC 2026","","setup/api-auth.setup.ts","",""
"","330","SQ-XXX: should access user info via API with session token","e2e","Fri May 22 00:21:10 UTC 2026","passed","Fri May 22 00:21:11 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","2766","SQ-90: TC1: Should create client with valid data","e2e","Fri May 22 00:21:04 UTC 2026","failed","Fri May 22 00:21:07 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","92","SQ-XXX: should fail without token","integration","Fri May 22 00:20:22 UTC 2026","passed","Fri May 22 00:20:22 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3","Global Teardown: generate reports and sync TMS","global-teardown","Fri May 22 00:21:12 UTC 2026","passed","Fri May 22 00:21:12 UTC 2026","","teardown/global.teardown.ts","",""
