"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","404","SQ-XXX: should access user info via API with session token","smoke","2026-08-24","passed","2026-08-24","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","1304","SQ-XXX: should load dashboard with authenticated session","smoke","2026-08-24","passed","2026-08-24","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","2026-08-24","passed","2026-08-24","","setup/global.setup.ts","",""
"","245","SQ-XXX: should fail without token","smoke","2026-08-24","passed","2026-08-24","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","5","Global Teardown: generate reports and sync TMS","global-teardown","2026-08-24","passed","2026-08-24","","teardown/global.teardown.ts","",""
"","795","API Setup: authenticate via API","api-setup","2026-08-24","passed","2026-08-24","","setup/api-auth.setup.ts","",""
"","3356","UI Setup: authenticate via UI","ui-setup","2026-08-24","passed","2026-08-24","","setup/ui-auth.setup.ts","",""
"","130","SQ-XXX: should get current user with valid token","smoke","2026-08-24","passed","2026-08-24","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3320","SQ-90: TC1: Should create client with valid data","smoke","2026-08-24","failed","2026-08-24","Create Client","e2e/clients/createClient.test.ts","",""
"","299","SQ-XXX: should be able to re-authenticate","smoke","2026-08-24","passed","2026-08-24","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
