"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3084","UI Setup: authenticate via UI","ui-setup","Sat May 09 00:18:28 UTC 2026","passed","Sat May 09 00:18:31 UTC 2026","","setup/ui-auth.setup.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Sat May 09 00:18:41 UTC 2026","passed","Sat May 09 00:18:41 UTC 2026","","teardown/global.teardown.ts","",""
"","1454","SQ-XXX: should load dashboard with authenticated session","e2e","Sat May 09 00:18:38 UTC 2026","passed","Sat May 09 00:18:40 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","590","API Setup: authenticate via API","api-setup","Sat May 09 00:17:29 UTC 2026","passed","Sat May 09 00:17:29 UTC 2026","","setup/api-auth.setup.ts","",""
"","3497","SQ-90: TC1: Should create client with valid data","e2e","Sat May 09 00:18:33 UTC 2026","failed","Sat May 09 00:18:37 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","106","SQ-XXX: should fail without token","integration","Sat May 09 00:17:31 UTC 2026","passed","Sat May 09 00:17:31 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","365","SQ-XXX: should access user info via API with session token","e2e","Sat May 09 00:18:40 UTC 2026","passed","Sat May 09 00:18:40 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","244","SQ-XXX: should be able to re-authenticate","integration","Sat May 09 00:17:31 UTC 2026","passed","Sat May 09 00:17:31 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","217","SQ-XXX: should get current user with valid token","integration","Sat May 09 00:17:30 UTC 2026","passed","Sat May 09 00:17:31 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","5","Global Setup: prepare environment","global-setup","Sat May 09 00:18:26 UTC 2026","passed","Sat May 09 00:18:26 UTC 2026","","setup/global.setup.ts","",""
