"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","115","SQ-XXX: should get current user with valid token","smoke","Sun Apr 19 03:14:18 UTC 2026","passed","Sun Apr 19 03:14:18 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","712","API Setup: authenticate via API","api-setup","Sun Apr 19 03:14:02 UTC 2026","passed","Sun Apr 19 03:14:03 UTC 2026","","setup/api-auth.setup.ts","",""
"","359","SQ-XXX: should access user info via API with session token","smoke","Sun Apr 19 03:14:17 UTC 2026","passed","Sun Apr 19 03:14:18 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","3059","UI Setup: authenticate via UI","ui-setup","Sun Apr 19 03:14:04 UTC 2026","passed","Sun Apr 19 03:14:07 UTC 2026","","setup/ui-auth.setup.ts","",""
"","302","SQ-XXX: should be able to re-authenticate","smoke","Sun Apr 19 03:14:18 UTC 2026","passed","Sun Apr 19 03:14:18 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1547","SQ-XXX: should load dashboard with authenticated session","smoke","Sun Apr 19 03:14:16 UTC 2026","passed","Sun Apr 19 03:14:17 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","3685","SQ-90: TC1: Should create client with valid data","smoke","Sun Apr 19 03:14:10 UTC 2026","failed","Sun Apr 19 03:14:14 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","5","Global Teardown: generate reports and sync TMS","global-teardown","Sun Apr 19 03:14:20 UTC 2026","passed","Sun Apr 19 03:14:20 UTC 2026","","teardown/global.teardown.ts","",""
"","5","Global Setup: prepare environment","global-setup","Sun Apr 19 03:14:01 UTC 2026","passed","Sun Apr 19 03:14:01 UTC 2026","","setup/global.setup.ts","",""
"","103","SQ-XXX: should fail without token","smoke","Sun Apr 19 03:14:18 UTC 2026","passed","Sun Apr 19 03:14:18 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
