"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2636","UI Setup: authenticate via UI","ui-setup","Mon Apr 27 03:16:57 UTC 2026","passed","Mon Apr 27 03:17:00 UTC 2026","","setup/ui-auth.setup.ts","",""
"","5","Global Setup: prepare environment","global-setup","Mon Apr 27 03:16:54 UTC 2026","passed","Mon Apr 27 03:16:54 UTC 2026","","setup/global.setup.ts","",""
"","66","SQ-XXX: should fail without token","smoke","Mon Apr 27 03:17:07 UTC 2026","passed","Mon Apr 27 03:17:07 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2665","SQ-90: TC1: Should create client with valid data","smoke","Mon Apr 27 03:17:01 UTC 2026","failed","Mon Apr 27 03:17:04 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","5","Global Teardown: generate reports and sync TMS","global-teardown","Mon Apr 27 03:17:09 UTC 2026","passed","Mon Apr 27 03:17:09 UTC 2026","","teardown/global.teardown.ts","",""
"","552","API Setup: authenticate via API","api-setup","Mon Apr 27 03:16:55 UTC 2026","passed","Mon Apr 27 03:16:56 UTC 2026","","setup/api-auth.setup.ts","",""
"","1298","SQ-XXX: should load dashboard with authenticated session","smoke","Mon Apr 27 03:17:06 UTC 2026","passed","Mon Apr 27 03:17:07 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","67","SQ-XXX: should get current user with valid token","smoke","Mon Apr 27 03:17:07 UTC 2026","passed","Mon Apr 27 03:17:07 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","235","SQ-XXX: should be able to re-authenticate","smoke","Mon Apr 27 03:17:07 UTC 2026","passed","Mon Apr 27 03:17:08 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","314","SQ-XXX: should access user info via API with session token","smoke","Mon Apr 27 03:17:07 UTC 2026","passed","Mon Apr 27 03:17:07 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
