"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","671","API Setup: authenticate via API","api-setup","Sun May 10 03:17:01 UTC 2026","passed","Sun May 10 03:17:02 UTC 2026","","setup/api-auth.setup.ts","",""
"","82","SQ-XXX: should get current user with valid token","smoke","Sun May 10 03:17:16 UTC 2026","passed","Sun May 10 03:17:16 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2913","SQ-90: TC1: Should create client with valid data","smoke","Sun May 10 03:17:09 UTC 2026","failed","Sun May 10 03:17:12 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","257","SQ-XXX: should be able to re-authenticate","smoke","Sun May 10 03:17:16 UTC 2026","passed","Sun May 10 03:17:16 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1713","SQ-XXX: should load dashboard with authenticated session","smoke","Sun May 10 03:17:13 UTC 2026","passed","Sun May 10 03:17:15 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","3021","UI Setup: authenticate via UI","ui-setup","Sun May 10 03:17:03 UTC 2026","passed","Sun May 10 03:17:06 UTC 2026","","setup/ui-auth.setup.ts","",""
"","74","SQ-XXX: should fail without token","smoke","Sun May 10 03:17:16 UTC 2026","passed","Sun May 10 03:17:16 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Sun May 10 03:17:17 UTC 2026","passed","Sun May 10 03:17:17 UTC 2026","","teardown/global.teardown.ts","",""
"","5","Global Setup: prepare environment","global-setup","Sun May 10 03:17:00 UTC 2026","passed","Sun May 10 03:17:00 UTC 2026","","setup/global.setup.ts","",""
"","391","SQ-XXX: should access user info via API with session token","smoke","Sun May 10 03:17:15 UTC 2026","passed","Sun May 10 03:17:16 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
