"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","244","SQ-XXX: should get current user with valid token","integration","Tue Apr 28 00:15:17 UTC 2026","passed","Tue Apr 28 00:15:17 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","112","SQ-XXX: should fail without token","integration","Tue Apr 28 00:15:17 UTC 2026","passed","Tue Apr 28 00:15:17 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Tue Apr 28 00:16:11 UTC 2026","passed","Tue Apr 28 00:16:11 UTC 2026","","teardown/global.teardown.ts","",""
"","315","SQ-XXX: should be able to re-authenticate","integration","Tue Apr 28 00:15:17 UTC 2026","passed","Tue Apr 28 00:15:18 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","332","SQ-XXX: should access user info via API with session token","e2e","Tue Apr 28 00:16:09 UTC 2026","passed","Tue Apr 28 00:16:10 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","Tue Apr 28 00:15:58 UTC 2026","passed","Tue Apr 28 00:15:58 UTC 2026","","setup/global.setup.ts","",""
"","3171","UI Setup: authenticate via UI","ui-setup","Tue Apr 28 00:15:59 UTC 2026","passed","Tue Apr 28 00:16:02 UTC 2026","","setup/ui-auth.setup.ts","",""
"","3104","SQ-90: TC1: Should create client with valid data","e2e","Tue Apr 28 00:16:04 UTC 2026","failed","Tue Apr 28 00:16:07 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","1186","SQ-XXX: should load dashboard with authenticated session","e2e","Tue Apr 28 00:16:08 UTC 2026","passed","Tue Apr 28 00:16:09 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","624","API Setup: authenticate via API","api-setup","Tue Apr 28 00:15:15 UTC 2026","passed","Tue Apr 28 00:15:16 UTC 2026","","setup/api-auth.setup.ts","",""
