"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","333","SQ-XXX: should be able to re-authenticate","integration","Sat Apr 04 00:06:34 UTC 2026","passed","Sat Apr 04 00:06:34 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","770","API Setup: authenticate via API","api-setup","Sat Apr 04 00:06:32 UTC 2026","passed","Sat Apr 04 00:06:32 UTC 2026","","setup/api-auth.setup.ts","",""
"","399","SQ-XXX: should get current user with valid token","integration","Sat Apr 04 00:06:34 UTC 2026","passed","Sat Apr 04 00:06:34 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","330","SQ-XXX: should access user info via API with session token","e2e","Sat Apr 04 00:07:36 UTC 2026","passed","Sat Apr 04 00:07:37 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","121","SQ-XXX: should fail without token","integration","Sat Apr 04 00:06:34 UTC 2026","passed","Sat Apr 04 00:06:34 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","5","Global Setup: prepare environment","global-setup","Sat Apr 04 00:07:22 UTC 2026","passed","Sat Apr 04 00:07:22 UTC 2026","","setup/global.setup.ts","",""
"","3268","SQ-90: TC1: Should create client with valid data","e2e","Sat Apr 04 00:07:30 UTC 2026","failed","Sat Apr 04 00:07:33 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","2995","UI Setup: authenticate via UI","ui-setup","Sat Apr 04 00:07:23 UTC 2026","passed","Sat Apr 04 00:07:26 UTC 2026","","setup/ui-auth.setup.ts","",""
"","1376","SQ-XXX: should load dashboard with authenticated session","e2e","Sat Apr 04 00:07:35 UTC 2026","passed","Sat Apr 04 00:07:36 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Sat Apr 04 00:07:38 UTC 2026","passed","Sat Apr 04 00:07:38 UTC 2026","","teardown/global.teardown.ts","",""
