"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2871","UI Setup: authenticate via UI","ui-setup","Sat May 16 03:15:49 UTC 2026","passed","Sat May 16 03:15:52 UTC 2026","","setup/ui-auth.setup.ts","",""
"","3315","SQ-90: TC1: Should create client with valid data","smoke","Sat May 16 03:15:55 UTC 2026","failed","Sat May 16 03:15:58 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Sat May 16 03:16:03 UTC 2026","passed","Sat May 16 03:16:03 UTC 2026","","teardown/global.teardown.ts","",""
"","5","Global Setup: prepare environment","global-setup","Sat May 16 03:15:46 UTC 2026","passed","Sat May 16 03:15:46 UTC 2026","","setup/global.setup.ts","",""
"","1368","SQ-XXX: should load dashboard with authenticated session","smoke","Sat May 16 03:16:00 UTC 2026","passed","Sat May 16 03:16:01 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","263","SQ-XXX: should be able to re-authenticate","smoke","Sat May 16 03:16:02 UTC 2026","passed","Sat May 16 03:16:02 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","84","SQ-XXX: should fail without token","smoke","Sat May 16 03:16:02 UTC 2026","passed","Sat May 16 03:16:02 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","495","SQ-XXX: should access user info via API with session token","smoke","Sat May 16 03:16:01 UTC 2026","passed","Sat May 16 03:16:02 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","763","API Setup: authenticate via API","api-setup","Sat May 16 03:15:47 UTC 2026","passed","Sat May 16 03:15:48 UTC 2026","","setup/api-auth.setup.ts","",""
"","90","SQ-XXX: should get current user with valid token","smoke","Sat May 16 03:16:02 UTC 2026","passed","Sat May 16 03:16:02 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
