"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","Global Setup: prepare environment","global-setup","Fri May 01 03:16:34 UTC 2026","passed","Fri May 01 03:16:34 UTC 2026","","setup/global.setup.ts","",""
"","315","SQ-XXX: should be able to re-authenticate","smoke","Fri May 01 03:16:49 UTC 2026","passed","Fri May 01 03:16:49 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","5","Global Teardown: generate reports and sync TMS","global-teardown","Fri May 01 03:16:50 UTC 2026","passed","Fri May 01 03:16:50 UTC 2026","","teardown/global.teardown.ts","",""
"","410","SQ-XXX: should access user info via API with session token","smoke","Fri May 01 03:16:48 UTC 2026","passed","Fri May 01 03:16:48 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","711","API Setup: authenticate via API","api-setup","Fri May 01 03:16:35 UTC 2026","passed","Fri May 01 03:16:36 UTC 2026","","setup/api-auth.setup.ts","",""
"","109","SQ-XXX: should get current user with valid token","smoke","Fri May 01 03:16:49 UTC 2026","passed","Fri May 01 03:16:49 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1658","SQ-XXX: should load dashboard with authenticated session","smoke","Fri May 01 03:16:46 UTC 2026","passed","Fri May 01 03:16:48 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","3299","SQ-90: TC1: Should create client with valid data","smoke","Fri May 01 03:16:42 UTC 2026","failed","Fri May 01 03:16:45 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","103","SQ-XXX: should fail without token","smoke","Fri May 01 03:16:49 UTC 2026","passed","Fri May 01 03:16:49 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3113","UI Setup: authenticate via UI","ui-setup","Fri May 01 03:16:37 UTC 2026","passed","Fri May 01 03:16:40 UTC 2026","","setup/ui-auth.setup.ts","",""
