"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","Global Setup: prepare environment","global-setup","Fri Apr 17 03:14:09 UTC 2026","passed","Fri Apr 17 03:14:09 UTC 2026","","setup/global.setup.ts","",""
"","108","SQ-XXX: should fail without token","smoke","Fri Apr 17 03:14:34 UTC 2026","passed","Fri Apr 17 03:14:35 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","695","API Setup: authenticate via API","api-setup","Fri Apr 17 03:14:10 UTC 2026","passed","Fri Apr 17 03:14:11 UTC 2026","","setup/api-auth.setup.ts","",""
"","305","SQ-XXX: should be able to re-authenticate","smoke","Fri Apr 17 03:14:35 UTC 2026","passed","Fri Apr 17 03:14:35 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","13319","UI Setup: authenticate via UI","ui-setup","Fri Apr 17 03:14:12 UTC 2026","passed","Fri Apr 17 03:14:25 UTC 2026","","setup/ui-auth.setup.ts","",""
"","1243","SQ-XXX: should load dashboard with authenticated session","smoke","Fri Apr 17 03:14:32 UTC 2026","passed","Fri Apr 17 03:14:34 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","4055","SQ-90: TC1: Should create client with valid data","smoke","Fri Apr 17 03:14:27 UTC 2026","failed","Fri Apr 17 03:14:31 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","529","SQ-XXX: should access user info via API with session token","smoke","Fri Apr 17 03:14:34 UTC 2026","passed","Fri Apr 17 03:14:34 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","110","SQ-XXX: should get current user with valid token","smoke","Fri Apr 17 03:14:34 UTC 2026","passed","Fri Apr 17 03:14:34 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Fri Apr 17 03:14:36 UTC 2026","passed","Fri Apr 17 03:14:36 UTC 2026","","teardown/global.teardown.ts","",""
