"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","369","SQ-XXX: should access user info via API with session token","smoke","Sat May 09 03:16:36 UTC 2026","passed","Sat May 09 03:16:36 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","1500","SQ-XXX: should load dashboard with authenticated session","smoke","Sat May 09 03:16:34 UTC 2026","passed","Sat May 09 03:16:36 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","2734","SQ-90: TC1: Should create client with valid data","smoke","Sat May 09 03:16:30 UTC 2026","failed","Sat May 09 03:16:33 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Sat May 09 03:16:38 UTC 2026","passed","Sat May 09 03:16:38 UTC 2026","","teardown/global.teardown.ts","",""
"","659","API Setup: authenticate via API","api-setup","Sat May 09 03:16:24 UTC 2026","passed","Sat May 09 03:16:24 UTC 2026","","setup/api-auth.setup.ts","",""
"","97","SQ-XXX: should fail without token","smoke","Sat May 09 03:16:36 UTC 2026","passed","Sat May 09 03:16:37 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","5","Global Setup: prepare environment","global-setup","Sat May 09 03:16:22 UTC 2026","passed","Sat May 09 03:16:22 UTC 2026","","setup/global.setup.ts","",""
"","2387","UI Setup: authenticate via UI","ui-setup","Sat May 09 03:16:26 UTC 2026","passed","Sat May 09 03:16:28 UTC 2026","","setup/ui-auth.setup.ts","",""
"","50","SQ-XXX: should get current user with valid token","smoke","Sat May 09 03:16:36 UTC 2026","passed","Sat May 09 03:16:36 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","205","SQ-XXX: should be able to re-authenticate","smoke","Sat May 09 03:16:37 UTC 2026","passed","Sat May 09 03:16:37 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
