"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4749","UI Setup: authenticate via UI","ui-setup","Thu Apr 09 03:13:08 UTC 2026","passed","Thu Apr 09 03:13:12 UTC 2026","","setup/ui-auth.setup.ts","",""
"","5","Global Setup: prepare environment","global-setup","Thu Apr 09 03:13:04 UTC 2026","passed","Thu Apr 09 03:13:04 UTC 2026","","setup/global.setup.ts","",""
"","294","SQ-XXX: should be able to re-authenticate","smoke","Thu Apr 09 03:13:22 UTC 2026","passed","Thu Apr 09 03:13:22 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","98","SQ-XXX: should fail without token","smoke","Thu Apr 09 03:13:22 UTC 2026","passed","Thu Apr 09 03:13:22 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4154","SQ-90: TC1: Should create client with valid data","smoke","Thu Apr 09 03:13:14 UTC 2026","failed","Thu Apr 09 03:13:18 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","378","SQ-XXX: should access user info via API with session token","smoke","Thu Apr 09 03:13:22 UTC 2026","passed","Thu Apr 09 03:13:22 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Thu Apr 09 03:13:24 UTC 2026","passed","Thu Apr 09 03:13:24 UTC 2026","","teardown/global.teardown.ts","",""
"","863","API Setup: authenticate via API","api-setup","Thu Apr 09 03:13:06 UTC 2026","passed","Thu Apr 09 03:13:07 UTC 2026","","setup/api-auth.setup.ts","",""
"","1436","SQ-XXX: should load dashboard with authenticated session","smoke","Thu Apr 09 03:13:20 UTC 2026","passed","Thu Apr 09 03:13:21 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","114","SQ-XXX: should get current user with valid token","smoke","Thu Apr 09 03:13:22 UTC 2026","passed","Thu Apr 09 03:13:22 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
