"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","295","SQ-XXX: should be able to re-authenticate","integration","Sat May 16 00:16:40 UTC 2026","passed","Sat May 16 00:16:40 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","751","API Setup: authenticate via API","api-setup","Sat May 16 00:16:37 UTC 2026","passed","Sat May 16 00:16:38 UTC 2026","","setup/api-auth.setup.ts","",""
"","1256","SQ-XXX: should load dashboard with authenticated session","e2e","Sat May 16 00:17:26 UTC 2026","passed","Sat May 16 00:17:28 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","2926","UI Setup: authenticate via UI","ui-setup","Sat May 16 00:17:17 UTC 2026","passed","Sat May 16 00:17:20 UTC 2026","","setup/ui-auth.setup.ts","",""
"","2797","SQ-90: TC1: Should create client with valid data","e2e","Sat May 16 00:17:22 UTC 2026","failed","Sat May 16 00:17:25 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","3","Global Setup: prepare environment","global-setup","Sat May 16 00:17:16 UTC 2026","passed","Sat May 16 00:17:16 UTC 2026","","setup/global.setup.ts","",""
"","95","SQ-XXX: should fail without token","integration","Sat May 16 00:16:39 UTC 2026","passed","Sat May 16 00:16:40 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","351","SQ-XXX: should get current user with valid token","integration","Sat May 16 00:16:39 UTC 2026","passed","Sat May 16 00:16:39 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3","Global Teardown: generate reports and sync TMS","global-teardown","Sat May 16 00:17:29 UTC 2026","passed","Sat May 16 00:17:29 UTC 2026","","teardown/global.teardown.ts","",""
"","298","SQ-XXX: should access user info via API with session token","e2e","Sat May 16 00:17:28 UTC 2026","passed","Sat May 16 00:17:28 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
