"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","Global Setup: prepare environment","global-setup","Thu Apr 30 03:16:48 UTC 2026","passed","Thu Apr 30 03:16:48 UTC 2026","","setup/global.setup.ts","",""
"","5","Global Teardown: generate reports and sync TMS","global-teardown","Thu Apr 30 03:17:04 UTC 2026","passed","Thu Apr 30 03:17:04 UTC 2026","","teardown/global.teardown.ts","",""
"","1423","SQ-XXX: should load dashboard with authenticated session","smoke","Thu Apr 30 03:17:01 UTC 2026","passed","Thu Apr 30 03:17:02 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","3546","UI Setup: authenticate via UI","ui-setup","Thu Apr 30 03:16:51 UTC 2026","passed","Thu Apr 30 03:16:54 UTC 2026","","setup/ui-auth.setup.ts","",""
"","3493","SQ-90: TC1: Should create client with valid data","smoke","Thu Apr 30 03:16:56 UTC 2026","failed","Thu Apr 30 03:16:59 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","568","API Setup: authenticate via API","api-setup","Thu Apr 30 03:16:49 UTC 2026","passed","Thu Apr 30 03:16:50 UTC 2026","","setup/api-auth.setup.ts","",""
"","209","SQ-XXX: should be able to re-authenticate","smoke","Thu Apr 30 03:17:03 UTC 2026","passed","Thu Apr 30 03:17:03 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","61","SQ-XXX: should get current user with valid token","smoke","Thu Apr 30 03:17:03 UTC 2026","passed","Thu Apr 30 03:17:03 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","319","SQ-XXX: should access user info via API with session token","smoke","Thu Apr 30 03:17:02 UTC 2026","passed","Thu Apr 30 03:17:03 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","50","SQ-XXX: should fail without token","smoke","Thu Apr 30 03:17:03 UTC 2026","passed","Thu Apr 30 03:17:03 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
