"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1332","SQ-XXX: should load dashboard with authenticated session","e2e","Mon May 18 00:18:54 UTC 2026","passed","Mon May 18 00:18:56 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","2664","SQ-90: TC1: Should create client with valid data","e2e","Mon May 18 00:18:50 UTC 2026","failed","Mon May 18 00:18:53 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","455","API Setup: authenticate via API","api-setup","Mon May 18 00:18:01 UTC 2026","passed","Mon May 18 00:18:02 UTC 2026","","setup/api-auth.setup.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Mon May 18 00:18:57 UTC 2026","passed","Mon May 18 00:18:57 UTC 2026","","teardown/global.teardown.ts","",""
"","166","SQ-XXX: should get current user with valid token","integration","Mon May 18 00:18:03 UTC 2026","passed","Mon May 18 00:18:03 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","502","SQ-XXX: should access user info via API with session token","e2e","Mon May 18 00:18:56 UTC 2026","passed","Mon May 18 00:18:56 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","49","SQ-XXX: should fail without token","integration","Mon May 18 00:18:03 UTC 2026","passed","Mon May 18 00:18:03 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3611","UI Setup: authenticate via UI","ui-setup","Mon May 18 00:18:44 UTC 2026","passed","Mon May 18 00:18:47 UTC 2026","","setup/ui-auth.setup.ts","",""
"","5","Global Setup: prepare environment","global-setup","Mon May 18 00:18:42 UTC 2026","passed","Mon May 18 00:18:42 UTC 2026","","setup/global.setup.ts","",""
"","208","SQ-XXX: should be able to re-authenticate","integration","Mon May 18 00:18:03 UTC 2026","passed","Mon May 18 00:18:04 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
