"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1507","SQ-XXX: should load dashboard with authenticated session","e2e","Thu May 21 00:22:45 UTC 2026","passed","Thu May 21 00:22:47 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","402","SQ-XXX: should access user info via API with session token","e2e","Thu May 21 00:22:47 UTC 2026","passed","Thu May 21 00:22:47 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","580","API Setup: authenticate via API","api-setup","Thu May 21 00:21:52 UTC 2026","passed","Thu May 21 00:21:53 UTC 2026","","setup/api-auth.setup.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Thu May 21 00:22:48 UTC 2026","passed","Thu May 21 00:22:48 UTC 2026","","teardown/global.teardown.ts","",""
"","141","SQ-XXX: should get current user with valid token","integration","Thu May 21 00:21:54 UTC 2026","passed","Thu May 21 00:21:54 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3350","SQ-90: TC1: Should create client with valid data","e2e","Thu May 21 00:22:40 UTC 2026","failed","Thu May 21 00:22:43 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","5","Global Setup: prepare environment","global-setup","Thu May 21 00:22:33 UTC 2026","passed","Thu May 21 00:22:33 UTC 2026","","setup/global.setup.ts","",""
"","3924","UI Setup: authenticate via UI","ui-setup","Thu May 21 00:22:35 UTC 2026","passed","Thu May 21 00:22:39 UTC 2026","","setup/ui-auth.setup.ts","",""
"","246","SQ-XXX: should be able to re-authenticate","integration","Thu May 21 00:21:54 UTC 2026","passed","Thu May 21 00:21:54 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","50","SQ-XXX: should fail without token","integration","Thu May 21 00:21:54 UTC 2026","passed","Thu May 21 00:21:54 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
