"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","201","SQ-XXX: should be able to re-authenticate","smoke","Wed Apr 01 03:13:23 UTC 2026","passed","Wed Apr 01 03:13:23 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3036","SQ-90: TC1: Should create client with valid data","smoke","Wed Apr 01 03:13:16 UTC 2026","failed","Wed Apr 01 03:13:20 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Wed Apr 01 03:13:24 UTC 2026","passed","Wed Apr 01 03:13:24 UTC 2026","","teardown/global.teardown.ts","",""
"","63","SQ-XXX: should get current user with valid token","smoke","Wed Apr 01 03:13:23 UTC 2026","passed","Wed Apr 01 03:13:23 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","5","Global Setup: prepare environment","global-setup","Wed Apr 01 03:13:09 UTC 2026","passed","Wed Apr 01 03:13:09 UTC 2026","","setup/global.setup.ts","",""
"","55","SQ-XXX: should fail without token","smoke","Wed Apr 01 03:13:23 UTC 2026","passed","Wed Apr 01 03:13:23 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1210","SQ-XXX: should load dashboard with authenticated session","smoke","Wed Apr 01 03:13:21 UTC 2026","passed","Wed Apr 01 03:13:22 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","3219","UI Setup: authenticate via UI","ui-setup","Wed Apr 01 03:13:12 UTC 2026","passed","Wed Apr 01 03:13:15 UTC 2026","","setup/ui-auth.setup.ts","",""
"","503","API Setup: authenticate via API","api-setup","Wed Apr 01 03:13:10 UTC 2026","passed","Wed Apr 01 03:13:11 UTC 2026","","setup/api-auth.setup.ts","",""
"","352","SQ-XXX: should access user info via API with session token","smoke","Wed Apr 01 03:13:22 UTC 2026","passed","Wed Apr 01 03:13:23 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
