"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4385","UI Setup: authenticate via UI","ui-setup","Sun May 03 00:14:33 UTC 2026","passed","Sun May 03 00:14:37 UTC 2026","","setup/ui-auth.setup.ts","",""
"","313","SQ-XXX: should get current user with valid token","integration","Sun May 03 00:13:44 UTC 2026","passed","Sun May 03 00:13:45 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","567","API Setup: authenticate via API","api-setup","Sun May 03 00:13:42 UTC 2026","passed","Sun May 03 00:13:43 UTC 2026","","setup/api-auth.setup.ts","",""
"","370","SQ-XXX: should access user info via API with session token","e2e","Sun May 03 00:14:47 UTC 2026","passed","Sun May 03 00:14:47 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","Sun May 03 00:14:31 UTC 2026","passed","Sun May 03 00:14:31 UTC 2026","","setup/global.setup.ts","",""
"","3706","SQ-90: TC1: Should create client with valid data","e2e","Sun May 03 00:14:40 UTC 2026","failed","Sun May 03 00:14:43 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Sun May 03 00:14:49 UTC 2026","passed","Sun May 03 00:14:49 UTC 2026","","teardown/global.teardown.ts","",""
"","269","SQ-XXX: should be able to re-authenticate","integration","Sun May 03 00:13:45 UTC 2026","passed","Sun May 03 00:13:45 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","77","SQ-XXX: should fail without token","integration","Sun May 03 00:13:45 UTC 2026","passed","Sun May 03 00:13:45 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1987","SQ-XXX: should load dashboard with authenticated session","e2e","Sun May 03 00:14:45 UTC 2026","passed","Sun May 03 00:14:47 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
