"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1223","SQ-XXX: should load dashboard with authenticated session","smoke","Mon May 18 03:20:22 UTC 2026","passed","Mon May 18 03:20:23 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","304","SQ-XXX: should be able to re-authenticate","smoke","Mon May 18 03:20:24 UTC 2026","passed","Mon May 18 03:20:25 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2338","API Setup: authenticate via API","api-setup","Mon May 18 03:20:08 UTC 2026","passed","Mon May 18 03:20:10 UTC 2026","","setup/api-auth.setup.ts","",""
"","4","Global Setup: prepare environment","global-setup","Mon May 18 03:20:07 UTC 2026","passed","Mon May 18 03:20:07 UTC 2026","","setup/global.setup.ts","",""
"","253","SQ-XXX: should get current user with valid token","smoke","Mon May 18 03:20:24 UTC 2026","passed","Mon May 18 03:20:24 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3259","SQ-90: TC1: Should create client with valid data","smoke","Mon May 18 03:20:17 UTC 2026","failed","Mon May 18 03:20:20 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","3137","UI Setup: authenticate via UI","ui-setup","Mon May 18 03:20:12 UTC 2026","passed","Mon May 18 03:20:15 UTC 2026","","setup/ui-auth.setup.ts","",""
"","516","SQ-XXX: should access user info via API with session token","smoke","Mon May 18 03:20:23 UTC 2026","passed","Mon May 18 03:20:24 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","98","SQ-XXX: should fail without token","smoke","Mon May 18 03:20:24 UTC 2026","passed","Mon May 18 03:20:24 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Mon May 18 03:20:26 UTC 2026","passed","Mon May 18 03:20:26 UTC 2026","","teardown/global.teardown.ts","",""
