"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2569","UI Setup: authenticate via UI","ui-setup","Sat May 02 03:14:38 UTC 2026","passed","Sat May 02 03:14:41 UTC 2026","","setup/ui-auth.setup.ts","",""
"","5","Global Teardown: generate reports and sync TMS","global-teardown","Sat May 02 03:14:53 UTC 2026","passed","Sat May 02 03:14:53 UTC 2026","","teardown/global.teardown.ts","",""
"","284","SQ-XXX: should be able to re-authenticate","smoke","Sat May 02 03:14:52 UTC 2026","passed","Sat May 02 03:14:52 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3208","SQ-90: TC1: Should create client with valid data","smoke","Sat May 02 03:14:44 UTC 2026","failed","Sat May 02 03:14:48 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","98","SQ-XXX: should get current user with valid token","smoke","Sat May 02 03:14:51 UTC 2026","passed","Sat May 02 03:14:51 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","497","SQ-XXX: should access user info via API with session token","smoke","Sat May 02 03:14:51 UTC 2026","passed","Sat May 02 03:14:51 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","1411","SQ-XXX: should load dashboard with authenticated session","smoke","Sat May 02 03:14:49 UTC 2026","passed","Sat May 02 03:14:51 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","6","Global Setup: prepare environment","global-setup","Sat May 02 03:14:35 UTC 2026","passed","Sat May 02 03:14:35 UTC 2026","","setup/global.setup.ts","",""
"","207","SQ-XXX: should fail without token","smoke","Sat May 02 03:14:51 UTC 2026","passed","Sat May 02 03:14:51 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","733","API Setup: authenticate via API","api-setup","Sat May 02 03:14:36 UTC 2026","passed","Sat May 02 03:14:37 UTC 2026","","setup/api-auth.setup.ts","",""
