"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","236","SQ-XXX: should be able to re-authenticate","integration","Wed Apr 08 00:09:28 UTC 2026","passed","Wed Apr 08 00:09:29 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Wed Apr 08 00:10:23 UTC 2026","passed","Wed Apr 08 00:10:23 UTC 2026","","teardown/global.teardown.ts","",""
"","1223","SQ-XXX: should load dashboard with authenticated session","e2e","Wed Apr 08 00:10:20 UTC 2026","passed","Wed Apr 08 00:10:21 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","231","SQ-XXX: should get current user with valid token","integration","Wed Apr 08 00:09:28 UTC 2026","passed","Wed Apr 08 00:09:28 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","Wed Apr 08 00:10:08 UTC 2026","passed","Wed Apr 08 00:10:08 UTC 2026","","setup/global.setup.ts","",""
"","333","SQ-XXX: should access user info via API with session token","e2e","Wed Apr 08 00:10:21 UTC 2026","passed","Wed Apr 08 00:10:22 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","692","API Setup: authenticate via API","api-setup","Wed Apr 08 00:09:26 UTC 2026","passed","Wed Apr 08 00:09:27 UTC 2026","","setup/api-auth.setup.ts","",""
"","2934","SQ-90: TC1: Should create client with valid data","e2e","Wed Apr 08 00:10:16 UTC 2026","failed","Wed Apr 08 00:10:19 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","3573","UI Setup: authenticate via UI","ui-setup","Wed Apr 08 00:10:09 UTC 2026","passed","Wed Apr 08 00:10:13 UTC 2026","","setup/ui-auth.setup.ts","",""
"","133","SQ-XXX: should fail without token","integration","Wed Apr 08 00:09:28 UTC 2026","passed","Wed Apr 08 00:09:28 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
