"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","58","SQ-XXX: should fail without token","integration","Wed May 13 00:19:10 UTC 2026","passed","Wed May 13 00:19:10 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","264","SQ-XXX: should be able to re-authenticate","integration","Wed May 13 00:19:10 UTC 2026","passed","Wed May 13 00:19:10 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","9","Global Teardown: generate reports and sync TMS","global-teardown","Wed May 13 00:20:18 UTC 2026","passed","Wed May 13 00:20:18 UTC 2026","","teardown/global.teardown.ts","",""
"","574","API Setup: authenticate via API","api-setup","Wed May 13 00:19:08 UTC 2026","passed","Wed May 13 00:19:08 UTC 2026","","setup/api-auth.setup.ts","",""
"","3200","UI Setup: authenticate via UI","ui-setup","Wed May 13 00:20:04 UTC 2026","passed","Wed May 13 00:20:07 UTC 2026","","setup/ui-auth.setup.ts","",""
"","3206","SQ-90: TC1: Should create client with valid data","e2e","Wed May 13 00:20:10 UTC 2026","failed","Wed May 13 00:20:13 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","1666","SQ-XXX: should load dashboard with authenticated session","e2e","Wed May 13 00:20:15 UTC 2026","passed","Wed May 13 00:20:16 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","228","SQ-XXX: should get current user with valid token","integration","Wed May 13 00:19:09 UTC 2026","passed","Wed May 13 00:19:10 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","374","SQ-XXX: should access user info via API with session token","e2e","Wed May 13 00:20:16 UTC 2026","passed","Wed May 13 00:20:17 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","5","Global Setup: prepare environment","global-setup","Wed May 13 00:20:03 UTC 2026","passed","Wed May 13 00:20:03 UTC 2026","","setup/global.setup.ts","",""
