"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","Global Setup: prepare environment","global-setup","Sat Apr 25 00:12:02 UTC 2026","passed","Sat Apr 25 00:12:02 UTC 2026","","setup/global.setup.ts","",""
"","531","API Setup: authenticate via API","api-setup","Sat Apr 25 00:11:19 UTC 2026","passed","Sat Apr 25 00:11:20 UTC 2026","","setup/api-auth.setup.ts","",""
"","345","SQ-XXX: should access user info via API with session token","e2e","Sat Apr 25 00:12:15 UTC 2026","passed","Sat Apr 25 00:12:15 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","5","Global Teardown: generate reports and sync TMS","global-teardown","Sat Apr 25 00:12:16 UTC 2026","passed","Sat Apr 25 00:12:16 UTC 2026","","teardown/global.teardown.ts","",""
"","231","SQ-XXX: should get current user with valid token","integration","Sat Apr 25 00:11:21 UTC 2026","passed","Sat Apr 25 00:11:21 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1404","SQ-XXX: should load dashboard with authenticated session","e2e","Sat Apr 25 00:12:13 UTC 2026","passed","Sat Apr 25 00:12:15 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","248","SQ-XXX: should be able to re-authenticate","integration","Sat Apr 25 00:11:21 UTC 2026","passed","Sat Apr 25 00:11:21 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2229","UI Setup: authenticate via UI","ui-setup","Sat Apr 25 00:12:03 UTC 2026","passed","Sat Apr 25 00:12:05 UTC 2026","","setup/ui-auth.setup.ts","",""
"","129","SQ-XXX: should fail without token","integration","Sat Apr 25 00:11:21 UTC 2026","passed","Sat Apr 25 00:11:21 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3561","SQ-90: TC1: Should create client with valid data","e2e","Sat Apr 25 00:12:08 UTC 2026","failed","Sat Apr 25 00:12:12 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
