"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","104","SQ-XXX: should fail without token","smoke","2026-08-01","passed","2026-08-01","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2774","SQ-90: TC1: Should create client with valid data","smoke","2026-08-01","failed","2026-08-01","Create Client","e2e/clients/createClient.test.ts","",""
"","3","Global Teardown: generate reports and sync TMS","global-teardown","2026-08-01","passed","2026-08-01","","teardown/global.teardown.ts","",""
"","206","SQ-XXX: should get current user with valid token","smoke","2026-08-01","passed","2026-08-01","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4141","UI Setup: authenticate via UI","ui-setup","2026-08-01","passed","2026-08-01","","setup/ui-auth.setup.ts","",""
"","449","SQ-XXX: should access user info via API with session token","smoke","2026-08-01","passed","2026-08-01","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","393","SQ-XXX: should be able to re-authenticate","smoke","2026-08-01","passed","2026-08-01","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3","Global Setup: prepare environment","global-setup","2026-08-01","passed","2026-08-01","","setup/global.setup.ts","",""
"","678","API Setup: authenticate via API","api-setup","2026-08-01","passed","2026-08-01","","setup/api-auth.setup.ts","",""
"","1053","SQ-XXX: should load dashboard with authenticated session","smoke","2026-08-01","passed","2026-08-01","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
