"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","47","SQ-XXX: should get current user with valid token","smoke","Sat May 23 03:16:11 UTC 2026","passed","Sat May 23 03:16:11 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2800","UI Setup: authenticate via UI","ui-setup","Sat May 23 03:16:00 UTC 2026","passed","Sat May 23 03:16:02 UTC 2026","","setup/ui-auth.setup.ts","",""
"","178","SQ-XXX: should be able to re-authenticate","smoke","Sat May 23 03:16:11 UTC 2026","passed","Sat May 23 03:16:11 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","432","API Setup: authenticate via API","api-setup","Sat May 23 03:15:58 UTC 2026","passed","Sat May 23 03:15:58 UTC 2026","","setup/api-auth.setup.ts","",""
"","276","SQ-XXX: should access user info via API with session token","smoke","Sat May 23 03:16:11 UTC 2026","passed","Sat May 23 03:16:11 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","1655","SQ-XXX: should load dashboard with authenticated session","smoke","Sat May 23 03:16:09 UTC 2026","passed","Sat May 23 03:16:11 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","3095","SQ-90: TC1: Should create client with valid data","smoke","Sat May 23 03:16:04 UTC 2026","failed","Sat May 23 03:16:08 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","3","Global Teardown: generate reports and sync TMS","global-teardown","Sat May 23 03:16:12 UTC 2026","passed","Sat May 23 03:16:12 UTC 2026","","teardown/global.teardown.ts","",""
"","41","SQ-XXX: should fail without token","smoke","Sat May 23 03:16:11 UTC 2026","passed","Sat May 23 03:16:11 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","Sat May 23 03:15:57 UTC 2026","passed","Sat May 23 03:15:57 UTC 2026","","setup/global.setup.ts","",""
