"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","442","SQ-XXX: should access user info via API with session token","e2e","Tue May 26 00:20:50 UTC 2026","passed","Tue May 26 00:20:51 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","3","Global Teardown: generate reports and sync TMS","global-teardown","Tue May 26 00:20:52 UTC 2026","passed","Tue May 26 00:20:52 UTC 2026","","teardown/global.teardown.ts","",""
"","42","SQ-XXX: should fail without token","integration","Tue May 26 00:20:02 UTC 2026","passed","Tue May 26 00:20:02 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","Tue May 26 00:20:39 UTC 2026","passed","Tue May 26 00:20:39 UTC 2026","","setup/global.setup.ts","",""
"","3159","UI Setup: authenticate via UI","ui-setup","Tue May 26 00:20:40 UTC 2026","passed","Tue May 26 00:20:43 UTC 2026","","setup/ui-auth.setup.ts","",""
"","179","SQ-XXX: should be able to re-authenticate","integration","Tue May 26 00:20:02 UTC 2026","passed","Tue May 26 00:20:02 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1306","SQ-XXX: should load dashboard with authenticated session","e2e","Tue May 26 00:20:49 UTC 2026","passed","Tue May 26 00:20:50 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","473","API Setup: authenticate via API","api-setup","Tue May 26 00:20:00 UTC 2026","passed","Tue May 26 00:20:01 UTC 2026","","setup/api-auth.setup.ts","",""
"","3177","SQ-90: TC1: Should create client with valid data","e2e","Tue May 26 00:20:44 UTC 2026","failed","Tue May 26 00:20:47 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","122","SQ-XXX: should get current user with valid token","integration","Tue May 26 00:20:02 UTC 2026","passed","Tue May 26 00:20:02 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
