"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Wed May 06 03:17:24 UTC 2026","passed","Wed May 06 03:17:24 UTC 2026","","teardown/global.teardown.ts","",""
"","4","Global Setup: prepare environment","global-setup","Wed May 06 03:17:08 UTC 2026","passed","Wed May 06 03:17:08 UTC 2026","","setup/global.setup.ts","",""
"","1303","SQ-XXX: should load dashboard with authenticated session","smoke","Wed May 06 03:17:20 UTC 2026","passed","Wed May 06 03:17:22 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","365","SQ-XXX: should access user info via API with session token","smoke","Wed May 06 03:17:22 UTC 2026","passed","Wed May 06 03:17:22 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","3231","SQ-90: TC1: Should create client with valid data","smoke","Wed May 06 03:17:16 UTC 2026","failed","Wed May 06 03:17:19 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","579","API Setup: authenticate via API","api-setup","Wed May 06 03:17:10 UTC 2026","passed","Wed May 06 03:17:10 UTC 2026","","setup/api-auth.setup.ts","",""
"","2977","UI Setup: authenticate via UI","ui-setup","Wed May 06 03:17:11 UTC 2026","passed","Wed May 06 03:17:14 UTC 2026","","setup/ui-auth.setup.ts","",""
"","259","SQ-XXX: should be able to re-authenticate","smoke","Wed May 06 03:17:22 UTC 2026","passed","Wed May 06 03:17:23 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","88","SQ-XXX: should get current user with valid token","smoke","Wed May 06 03:17:22 UTC 2026","passed","Wed May 06 03:17:22 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","86","SQ-XXX: should fail without token","smoke","Wed May 06 03:17:22 UTC 2026","passed","Wed May 06 03:17:22 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
