"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","514","SQ-XXX: should get current user with valid token","integration","Fri Apr 03 00:07:53 UTC 2026","passed","Fri Apr 03 00:07:53 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","4343","UI Setup: authenticate via UI","ui-setup","Fri Apr 03 00:08:37 UTC 2026","passed","Fri Apr 03 00:08:41 UTC 2026","","setup/ui-auth.setup.ts","",""
"","4511","SQ-90: TC1: Should create client with valid data","e2e","Fri Apr 03 00:08:43 UTC 2026","failed","Fri Apr 03 00:08:48 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","1609","SQ-XXX: should load dashboard with authenticated session","e2e","Fri Apr 03 00:08:49 UTC 2026","passed","Fri Apr 03 00:08:51 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Fri Apr 03 00:08:52 UTC 2026","passed","Fri Apr 03 00:08:52 UTC 2026","","teardown/global.teardown.ts","",""
"","485","SQ-XXX: should access user info via API with session token","e2e","Fri Apr 03 00:08:51 UTC 2026","passed","Fri Apr 03 00:08:51 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","717","API Setup: authenticate via API","api-setup","Fri Apr 03 00:07:51 UTC 2026","passed","Fri Apr 03 00:07:52 UTC 2026","","setup/api-auth.setup.ts","",""
"","4","Global Setup: prepare environment","global-setup","Fri Apr 03 00:08:35 UTC 2026","passed","Fri Apr 03 00:08:35 UTC 2026","","setup/global.setup.ts","",""
"","326","SQ-XXX: should be able to re-authenticate","integration","Fri Apr 03 00:07:54 UTC 2026","passed","Fri Apr 03 00:07:54 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","124","SQ-XXX: should fail without token","integration","Fri Apr 03 00:07:53 UTC 2026","passed","Fri Apr 03 00:07:54 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
