"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","83","SQ-XXX: should fail without token","smoke","Mon Mar 30 03:14:30 UTC 2026","passed","Mon Mar 30 03:14:30 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2065","SQ-XXX: should load dashboard with authenticated session","smoke","Mon Mar 30 03:14:28 UTC 2026","passed","Mon Mar 30 03:14:30 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","490","API Setup: authenticate via API","api-setup","Mon Mar 30 03:14:16 UTC 2026","passed","Mon Mar 30 03:14:16 UTC 2026","","setup/api-auth.setup.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Mon Mar 30 03:14:32 UTC 2026","passed","Mon Mar 30 03:14:32 UTC 2026","","teardown/global.teardown.ts","",""
"","4","Global Setup: prepare environment","global-setup","Mon Mar 30 03:14:15 UTC 2026","passed","Mon Mar 30 03:14:15 UTC 2026","","setup/global.setup.ts","",""
"","3464","SQ-90: TC1: Should create client with valid data","smoke","Mon Mar 30 03:14:23 UTC 2026","failed","Mon Mar 30 03:14:26 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","2808","UI Setup: authenticate via UI","ui-setup","Mon Mar 30 03:14:17 UTC 2026","passed","Mon Mar 30 03:14:20 UTC 2026","","setup/ui-auth.setup.ts","",""
"","59","SQ-XXX: should get current user with valid token","smoke","Mon Mar 30 03:14:30 UTC 2026","passed","Mon Mar 30 03:14:30 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","365","SQ-XXX: should access user info via API with session token","smoke","Mon Mar 30 03:14:30 UTC 2026","passed","Mon Mar 30 03:14:30 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","205","SQ-XXX: should be able to re-authenticate","smoke","Mon Mar 30 03:14:30 UTC 2026","passed","Mon Mar 30 03:14:31 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
