"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1672","SQ-XXX: should load dashboard with authenticated session","smoke","Mon May 04 03:18:01 UTC 2026","passed","Mon May 04 03:18:03 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","442","SQ-XXX: should access user info via API with session token","smoke","Mon May 04 03:18:03 UTC 2026","passed","Mon May 04 03:18:03 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","101","SQ-XXX: should get current user with valid token","smoke","Mon May 04 03:18:03 UTC 2026","passed","Mon May 04 03:18:03 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","5","Global Teardown: generate reports and sync TMS","global-teardown","Mon May 04 03:18:05 UTC 2026","passed","Mon May 04 03:18:05 UTC 2026","","teardown/global.teardown.ts","",""
"","2763","UI Setup: authenticate via UI","ui-setup","Mon May 04 03:17:51 UTC 2026","passed","Mon May 04 03:17:54 UTC 2026","","setup/ui-auth.setup.ts","",""
"","5","Global Setup: prepare environment","global-setup","Mon May 04 03:17:48 UTC 2026","passed","Mon May 04 03:17:48 UTC 2026","","setup/global.setup.ts","",""
"","650","API Setup: authenticate via API","api-setup","Mon May 04 03:17:49 UTC 2026","passed","Mon May 04 03:17:50 UTC 2026","","setup/api-auth.setup.ts","",""
"","295","SQ-XXX: should be able to re-authenticate","smoke","Mon May 04 03:18:04 UTC 2026","passed","Mon May 04 03:18:04 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","102","SQ-XXX: should fail without token","smoke","Mon May 04 03:18:04 UTC 2026","passed","Mon May 04 03:18:04 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","3200","SQ-90: TC1: Should create client with valid data","smoke","Mon May 04 03:17:56 UTC 2026","failed","Mon May 04 03:17:59 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
