"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","81","SQ-XXX: should fail without token","integration","2026-09-10","passed","2026-09-10","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","262","SQ-XXX: should be able to re-authenticate","integration","2026-09-10","passed","2026-09-10","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","2","Global Setup: prepare environment","global-setup","2026-09-10","passed","2026-09-10","","setup/global.setup.ts","",""
"","952","SQ-XXX: should load dashboard with authenticated session","e2e","2026-09-10","passed","2026-09-10","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","2807","SQ-90: TC1: Should create client with valid data","e2e","2026-09-10","failed","2026-09-10","Create Client","e2e/clients/createClient.test.ts","",""
"","3216","UI Setup: authenticate via UI","ui-setup","2026-09-10","passed","2026-09-10","","setup/ui-auth.setup.ts","",""
"","464","API Setup: authenticate via API","api-setup","2026-09-10","passed","2026-09-10","","setup/api-auth.setup.ts","",""
"","185","SQ-XXX: should get current user with valid token","integration","2026-09-10","passed","2026-09-10","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","289","SQ-XXX: should access user info via API with session token","e2e","2026-09-10","passed","2026-09-10","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","2","Global Teardown: generate reports and sync TMS","global-teardown","2026-09-10","passed","2026-09-10","","teardown/global.teardown.ts","",""
