"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","254","SQ-XXX: should get current user with valid token","integration","Tue Apr 14 00:12:51 UTC 2026","passed","Tue Apr 14 00:12:52 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","147","SQ-XXX: should fail without token","integration","Tue Apr 14 00:12:52 UTC 2026","passed","Tue Apr 14 00:12:52 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","1472","SQ-XXX: should load dashboard with authenticated session","e2e","Tue Apr 14 00:13:52 UTC 2026","passed","Tue Apr 14 00:13:53 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","318","SQ-XXX: should be able to re-authenticate","integration","Tue Apr 14 00:12:52 UTC 2026","passed","Tue Apr 14 00:12:52 UTC 2026","SQ-XXX: User Session API","integration/auth/user-session.test.ts","",""
"","576","API Setup: authenticate via API","api-setup","Tue Apr 14 00:12:50 UTC 2026","passed","Tue Apr 14 00:12:50 UTC 2026","","setup/api-auth.setup.ts","",""
"","320","SQ-XXX: should access user info via API with session token","e2e","Tue Apr 14 00:13:54 UTC 2026","passed","Tue Apr 14 00:13:54 UTC 2026","SQ-XXX: Dashboard","e2e/dashboard/dashboard.test.ts","",""
"","3931","SQ-90: TC1: Should create client with valid data","e2e","Tue Apr 14 00:13:46 UTC 2026","failed","Tue Apr 14 00:13:50 UTC 2026","Create Client","e2e/clients/createClient.test.ts","",""
"","5","Global Setup: prepare environment","global-setup","Tue Apr 14 00:13:35 UTC 2026","passed","Tue Apr 14 00:13:35 UTC 2026","","setup/global.setup.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","Tue Apr 14 00:13:55 UTC 2026","passed","Tue Apr 14 00:13:55 UTC 2026","","teardown/global.teardown.ts","",""
"","7655","UI Setup: authenticate via UI","ui-setup","Tue Apr 14 00:13:36 UTC 2026","passed","Tue Apr 14 00:13:44 UTC 2026","","setup/ui-auth.setup.ts","",""
